locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
4860,BETR222,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,18,µg/m³,50.613413,5.570223
4913,BETR501,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,25.3775,µg/m³,50.409311,4.452172
2942,BETH201,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,26.771,µg/m³,50.624992,5.547464
4893,BELHB23,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,38.9,µg/m³,51.1702980388321,4.34100506456284
4917,BETR731,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,13,µg/m³,51.1246905122968,3.73950422044193
4863,BETB011,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,30.5,µg/m³,50.8580305936746,4.2883363663059
4914,BETN060,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,43.771,µg/m³,50.6167184021922,3.45762442718173
3930,BELAL04,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,27.9,µg/m³,51.2906675271431,4.29332947694039
8139,BETB008,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,30,µg/m³,50.8407885668979,4.37614906974903
4936,BETR834,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,40.4,µg/m³,51.0920000379014,4.38010354488249
4869,BETR817,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,29,µg/m³,51.1771308881904,4.41794863777773
4877,BETN085,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,24,µg/m³,50.303208,6.001736
4920,BETR001,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,35.814,µg/m³,50.849665,4.33382
4920,BETR001,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,185,µg/m³,50.849665,4.33382
4878,BETR801,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,52.4,µg/m³,51.209663,4.431821
4881,BETN054,Limburg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,25.9,µg/m³,50.7117060941316,5.10315860945395
4907,BETE008,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,11.5,µg/m³,50.9260951164893,4.39592001413703
4888,BELRL01,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,26,µg/m³,50.953177280636,3.12115559890125
4909,BETR512,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,200,µg/m³,50.4078101998156,4.39589711703924
4864,BETN113,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,7.488,µg/m³,50.0270290177478,5.59301691406644
4869,BETR817,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,52.9,µg/m³,51.1771308881904,4.41794863777773
4866,BETB004,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,235,µg/m³,50.8508105371924,4.34858747427388
4929,BELAL01,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,32.9,µg/m³,51.236194200299,4.38522368445472
4909,BETR512,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,37.771,µg/m³,50.4078101998156,4.39589711703924
4895,BETN066,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,7,µg/m³,50.6288602602161,6.00232868693696
4463,BETN132,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,150,µg/m³,49.719281,5.630398
4867,BETN093,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,18.5,µg/m³,50.274478,5.235169
4883,BETN040,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,27.5,µg/m³,50.7681375136532,4.22519424674671
4865,BETN100,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,8.455,µg/m³,50.095683,4.594763
4912,BETR502,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,36.271,µg/m³,50.428995,4.458681
4917,BETR731,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,31.96,µg/m³,51.1246905122968,3.73950422044193
2943,BETR221,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,16.5,µg/m³,50.658444,5.627835
4925,BETR892,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,51.2630368232114,4.27888997650593
4908,BETE007,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,12.5,µg/m³,50.7952986270859,4.25262845287286
4877,BETN085,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,7.0045,µg/m³,50.303208,6.001736
3450,BETM802,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,24.91,µg/m³,51.2609897078635,4.42439900693533
2943,BETR221,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,24.5,µg/m³,50.658444,5.627835
8137,BELSA04,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,23.5,µg/m³,51.3139288945411,4.40386813974961
3450,BETM802,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,34.9,µg/m³,51.2609897078635,4.42439900693533
4881,BETN054,Limburg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,11,µg/m³,50.7117060941316,5.10315860945395
4882,BETN046,Limburg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,28,µg/m³,50.8822988262256,5.61887398523951
4860,BETR222,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,50.613413,5.570223
4900,BETE715,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,23.5,µg/m³,51.2458642170723,3.17498420168089
4894,BETN016,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,31.02,µg/m³,51.2336522065588,5.16397884633176
4926,BETN029,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,22,µg/m³,51.01628,2.582323
4865,BETN100,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,50.095683,4.594763
4869,BETR817,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,33.37,µg/m³,51.1771308881904,4.41794863777773
4860,BETR222,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,195,µg/m³,50.613413,5.570223
4871,BETR805,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,32.5,µg/m³,51.2082294722138,4.42155925106527
4910,BETR511,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,23.927,µg/m³,50.377592,4.4247
4877,BETN085,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,50.303208,6.001736
4922,BETM204,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,21.771,µg/m³,50.6119227069516,5.61114976281943
4867,BETN093,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,13.771,µg/m³,50.274478,5.235169
4857,BETR223,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,230,µg/m³,50.620671,5.516405
4936,BETR834,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,31.96,µg/m³,51.0920000379014,4.38010354488249
4864,BETN113,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,10.271,µg/m³,50.0270290177478,5.59301691406644
4928,BETM705,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,41,µg/m³,50.9453592417478,3.15240159047001
4903,BETE703,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,17,µg/m³,51.1903170419692,3.68729575635199
4555,BETN043,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,215,µg/m³,50.8835598117798,4.38296325180234
4914,BETN060,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,50.6167184021922,3.45762442718173
4901,BETE714,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,12.5,µg/m³,51.2789633039539,3.2486240629412
4809,BETR701,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,48.5,µg/m³,51.058332,3.729298
8136,BELMN01,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,26.79,µg/m³,50.7934690447113,3.10964187449867
3126,BETN070,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,175,µg/m³,50.4651921568256,3.93971432552384
4879,BETR020,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,50.4,µg/m³,50.9413871149913,4.43672076353407
2942,BETH201,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,21.026,µg/m³,50.624992,5.547464
4863,BETB011,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,26,µg/m³,50.8580305936746,4.2883363663059
4876,BETR802,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,25,µg/m³,51.20951873198,4.43179223079244
4927,BETN012,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,20.68,µg/m³,51.2545736228328,3.3625358887016
4911,BETR510,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,50.4164333599369,4.52113020813044
4913,BETR501,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,32.771,µg/m³,50.409311,4.452172
4916,BETR750,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,235,µg/m³,51.196063,3.82292
4833,BETR002,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,3.1,µg/m³,50.825128,4.384719
4862,BETN121,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,5.5,µg/m³,49.877128,5.202387
4885,BETN073,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,23.4435,µg/m³,50.5027163414413,4.98842295409252
4877,BETN085,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,6,µg/m³,50.303208,6.001736
4809,BETR701,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,30.55,µg/m³,51.058332,3.729298
4920,BETR001,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,3.2,µg/m³,50.849665,4.33382
4916,BETR750,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,27.26,µg/m³,51.196063,3.82292
3448,BETMEU1,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,12,µg/m³,50.895101,4.392718
4463,BETN132,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,4.5,µg/m³,49.719281,5.630398
4861,BETR822,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,3,µg/m³,51.2642897846451,4.34127999246466
4919,BETR710,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,2.5,µg/m³,51.0612776980517,3.77526238964536
4463,BETN132,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,1,µg/m³,49.719281,5.630398
4884,BETN035,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,33.37,µg/m³,50.9775413785115,4.83761801569861
4916,BETR750,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,23,µg/m³,51.196063,3.82292
4865,BETN100,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,8,µg/m³,50.095683,4.594763
4919,BETR710,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,15.5,µg/m³,51.0612776980517,3.77526238964536
4895,BETN066,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,0,µg/m³,50.6288602602161,6.00232868693696
4923,BETN052,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,17,µg/m³,50.8148738703176,3.32249431903728
4885,BETN073,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,12.5,µg/m³,50.5027163414413,4.98842295409252
4885,BETN073,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,9,µg/m³,50.5027163414413,4.98842295409252
4921,BETR702,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,17.5,µg/m³,51.0406894198246,3.73497147968531
4878,BETR801,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,24.5,µg/m³,51.209663,4.431821
4904,BETR012,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,3.1,µg/m³,50.796632,4.358539
4833,BETR002,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,co,285,µg/m³,50.825128,4.384719
4919,BETR710,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,27.73,µg/m³,51.0612776980517,3.77526238964536
4920,BETR001,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,43.5,µg/m³,50.849665,4.33382
4864,BETN113,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,7,µg/m³,50.0270290177478,5.59301691406644
4912,BETR502,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,35,µg/m³,50.428995,4.458681
4931,BETR897,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,3.5,µg/m³,51.2501064987036,4.34210451132214
4861,BETR822,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,67.5,µg/m³,51.2642897846451,4.34127999246466
4932,BETR240,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,26.771,µg/m³,50.583614,5.397446
4923,BETN052,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,26.32,µg/m³,50.8148738703176,3.32249431903728
4935,BETR891,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,0,µg/m³,51.2558066447111,4.38535982604938
4879,BETR020,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,12.5,µg/m³,50.9413871149913,4.43672076353407
4881,BETN054,Limburg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,45.5,µg/m³,50.7117060941316,5.10315860945395
4863,BETB011,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,16,µg/m³,50.8580305936746,4.2883363663059
4932,BETR240,Liege,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,28,µg/m³,50.583614,5.397446
4918,BETR721,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,so2,0,µg/m³,51.0889577240613,3.71611937069602
8136,BELMN01,West-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,36.4,µg/m³,50.7934690447113,3.10964187449867
4870,BETR811,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,25.38,µg/m³,51.252103,4.491362
4883,BETN040,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,12,µg/m³,50.7681375136532,4.22519424674671
4886,BELSZ01,Vlaams-Brabant,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,18,µg/m³,50.9145761375644,4.50418332331232
4868,BETR820,Antwerpen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,no2,11,µg/m³,51.3204167857085,4.44481061898005
4865,BETN100,Namur,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,13,µg/m³,50.095683,4.594763
3126,BETN070,Hainaut,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,37.771,µg/m³,50.4651921568256,3.93971432552384
3448,BETMEU1,Brussels-Capital Region,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,o3,38,µg/m³,50.895101,4.392718
4463,BETN132,Luxembourg,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm10,9.271,µg/m³,49.719281,5.630398
8135,BELAL03,Oost-Vlaanderen,BE,2022-08-18T01:00:00+00:00,2022-08-18T03:00:00+02:00,pm25,25.85,µg/m³,51.2539648810663,4.20146039512657
4555,BETN043,Brussels-Capital Region,BE,2022-08-17T11:00:00+00:00,2022-08-17T13:00:00+02:00,co,505,µg/m³,50.8835598117798,4.38296325180234
4555,BETN043,Brussels-Capital Region,BE,2022-08-17T11:00:00+00:00,2022-08-17T13:00:00+02:00,o3,49.5,µg/m³,50.8835598117798,4.38296325180234
4555,BETN043,Brussels-Capital Region,BE,2022-08-17T11:00:00+00:00,2022-08-17T13:00:00+02:00,no2,35.5,µg/m³,50.8835598117798,4.38296325180234
4889,BETN067,Liege,BE,2022-08-17T02:00:00+00:00,2022-08-17T04:00:00+02:00,pm10,10.771,µg/m³,50.6122775285323,5.99275271918705
4889,BETN067,Liege,BE,2022-08-17T02:00:00+00:00,2022-08-17T04:00:00+02:00,pm25,6.0375,µg/m³,50.6122775285323,5.99275271918705
8136,BELMN01,West-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,17.39,µg/m³,50.7934690447113,3.10964187449867
4922,BETM204,Liege,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,14.771,µg/m³,50.6119227069516,5.61114976281943
4932,BETR240,Liege,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,7.488,µg/m³,50.583614,5.397446
4877,BETN085,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,so2,1,µg/m³,50.303208,6.001736
4928,BETM705,West-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,38,µg/m³,50.9453592417478,3.15240159047001
4913,BETR501,Hainaut,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,55.271,µg/m³,50.409311,4.452172
4463,BETN132,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,3.1365,µg/m³,49.719281,5.630398
4903,BETE703,Oost-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,19.5,µg/m³,51.1903170419692,3.68729575635199
4893,BELHB23,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,so2,4,µg/m³,51.1702980388321,4.34100506456284
4909,BETR512,Hainaut,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,25.861,µg/m³,50.4078101998156,4.39589711703924
4867,BETN093,Namur,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,7.771,µg/m³,50.274478,5.235169
8138,BETB006,Brussels-Capital Region,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,22,µg/m³,50.8386311880319,4.37438828335274
4864,BETN113,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,6.271,µg/m³,50.0270290177478,5.59301691406644
4914,BETN060,Hainaut,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,11,µg/m³,50.6167184021922,3.45762442718173
3126,BETN070,Hainaut,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,12.5,µg/m³,50.4651921568256,3.93971432552384
4920,BETR001,Brussels-Capital Region,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,85.5,µg/m³,50.849665,4.33382
8135,BELAL03,Oost-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,29.61,µg/m³,51.2539648810663,4.20146039512657
4857,BETR223,Liege,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,co,185,µg/m³,50.620671,5.516405
4917,BETR731,Oost-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,39.9,µg/m³,51.1246905122968,3.73950422044193
4923,BETN052,West-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,26.4,µg/m³,50.8148738703176,3.32249431903728
4864,BETN113,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,97,µg/m³,50.0270290177478,5.59301691406644
4936,BETR834,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,22.56,µg/m³,51.0920000379014,4.38010354488249
4894,BETN016,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,17,µg/m³,51.2336522065588,5.16397884633176
4862,BETN121,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,65.5,µg/m³,49.877128,5.202387
4865,BETN100,Namur,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,4,µg/m³,50.095683,4.594763
3448,BETMEU1,Brussels-Capital Region,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,15.087,µg/m³,50.895101,4.392718
4884,BETN035,Vlaams-Brabant,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,91.5,µg/m³,50.9775413785115,4.83761801569861
4894,BETN016,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,36.9,µg/m³,51.2336522065588,5.16397884633176
4872,BELWZ02,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,so2,3,µg/m³,51.1928003335933,5.22153407909309
4892,BELOB02,West-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,18.4,µg/m³,50.9149529612786,3.37621163108602
4873,BETR803,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,34.78,µg/m³,51.2286298134603,4.42845417753557
4859,BETR831,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,17.5,µg/m³,51.3487952923282,4.33970994711987
4877,BETN085,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,8.771,µg/m³,50.303208,6.001736
4884,BETN035,Vlaams-Brabant,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,32.4,µg/m³,50.9775413785115,4.83761801569861
4881,BETN054,Limburg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,11.75,µg/m³,50.7117060941316,5.10315860945395
4919,BETR710,Oost-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,10.5,µg/m³,51.0612776980517,3.77526238964536
4919,BETR710,Oost-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,27.9,µg/m³,51.0612776980517,3.77526238964536
3126,BETN070,Hainaut,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,78,µg/m³,50.4651921568256,3.93971432552384
4873,BETR803,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,15.5,µg/m³,51.2286298134603,4.42845417753557
4884,BETN035,Vlaams-Brabant,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm25,16.45,µg/m³,50.9775413785115,4.83761801569861
4867,BETN093,Namur,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,so2,3,µg/m³,50.274478,5.235169
4463,BETN132,Luxembourg,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,o3,74.5,µg/m³,49.719281,5.630398
4876,BETR802,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,co,365,µg/m³,51.20951873198,4.43179223079244
4904,BETR012,Brussels-Capital Region,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,11,µg/m³,50.796632,4.358539
4914,BETN060,Hainaut,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,26.771,µg/m³,50.6167184021922,3.45762442718173
4927,BETN012,West-Vlaanderen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,46.4,µg/m³,51.2545736228328,3.3625358887016
4871,BETR805,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,pm10,56.4,µg/m³,51.2082294722138,4.42155925106527
4833,BETR002,Brussels-Capital Region,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,9.5,µg/m³,50.825128,4.384719
4878,BETR801,Antwerpen,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,so2,0,µg/m³,51.209663,4.431821
4866,BETB004,Brussels-Capital Region,BE,2022-08-17T01:00:00+00:00,2022-08-17T03:00:00+02:00,no2,23.5,µg/m³,50.8508105371924,4.34858747427388
